datetime,day_of_year,Chlorophyll_a_ug_L,NH4_N_mg_L,NO3_N_mg_L,Phosphate_P_mg_L,DO_mg_L,TotalN_mg_L,TotalP_mg_L,Temperature_degC,Salinity_psu
2010-08-04 10:00,216,1.8669,0.0002,0.0001,0.0002,0.0022,0.0006,0.0002,23.7448,25.789
2010-08-04 11:00,216,1.8581,0.0002,0.0001,0.0002,0.0021,0.0006,0.0002,23.7526,25.7745
2010-08-04 12:00,216,1.854,0.0002,0.0001,0.0002,0.002,0.0006,0.0002,23.764,25.7603
2010-08-04 13:00,216,1.8526,0.0002,0.0,0.0002,0.0019,0.0006,0.0002,23.7767,25.7503
2010-08-04 14:00,216,1.8505,0.0002,0.0,0.0002,0.0018,0.0006,0.0002,23.7877,25.7466
2010-08-04 15:00,216,1.8494,0.0002,0.0,0.0002,0.0018,0.0006,0.0002,23.7961,25.7463
2010-08-04 16:00,216,1.8505,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.8007,25.7454
2010-08-04 17:00,216,1.8532,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.7998,25.7417
2010-08-04 18:00,216,1.8595,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.7942,25.7362
2010-08-04 19:00,216,1.8708,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.7851,25.7309
2010-08-04 20:00,216,1.8868,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.7738,25.7256
2010-08-04 21:00,216,1.9069,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.7615,25.7205
2010-08-04 22:00,216,1.9296,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.749,25.7162
2010-08-04 23:00,216,1.9546,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.7358,25.7119
2010-08-05 00:00,217,1.9787,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.7219,25.7085
2010-08-05 01:00,217,1.9988,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.7057,25.7075
2010-08-05 02:00,217,2.0121,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.6894,25.709
2010-08-05 03:00,217,2.0208,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.6727,25.7113
2010-08-05 04:00,217,2.0321,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.6565,25.7102
2010-08-05 05:00,217,2.0466,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.6438,25.7062
2010-08-05 06:00,217,2.0633,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.6332,25.7019
2010-08-05 07:00,217,2.0772,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.6267,25.699
2010-08-05 08:00,217,2.0977,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.623,25.6952
2010-08-05 09:00,217,2.1241,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.622,25.6918
2010-08-05 10:00,217,2.153,0.0002,0.0,0.0002,0.0018,0.0006,0.0002,23.6231,25.6898
2010-08-05 11:00,217,2.1798,0.0002,0.0,0.0002,0.0018,0.0006,0.0002,23.6231,25.6895
2010-08-05 12:00,217,2.2002,0.0002,0.0,0.0002,0.0018,0.0006,0.0002,23.6229,25.6895
2010-08-05 13:00,217,2.2117,0.0002,0.0,0.0002,0.0018,0.0006,0.0002,23.6237,25.6891
2010-08-05 14:00,217,2.2239,0.0002,0.0,0.0002,0.0019,0.0006,0.0002,23.6226,25.6874
2010-08-05 15:00,217,2.2302,0.0002,0.0,0.0002,0.0019,0.0006,0.0002,23.6183,25.6894
2010-08-05 16:00,217,2.2383,0.0002,0.0,0.0002,0.0019,0.0006,0.0002,23.6111,25.6923
2010-08-05 17:00,217,2.2523,0.0002,0.0,0.0002,0.0019,0.0006,0.0002,23.5999,25.6961
2010-08-05 18:00,217,2.2711,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.5844,25.7026
2010-08-05 19:00,217,2.294,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.5651,25.7127
2010-08-05 20:00,217,2.3212,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.5436,25.7269
2010-08-05 21:00,217,2.3419,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.5231,25.7446
2010-08-05 22:00,217,2.3556,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.5045,25.7649
2010-08-05 23:00,217,2.3644,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.4889,25.7861
2010-08-06 00:00,218,2.3864,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.4769,25.8013
2010-08-06 01:00,218,2.416,0.0002,0.0001,0.0002,0.0019,0.0006,0.0002,23.4659,25.8104
2010-08-06 02:00,218,2.4488,0.0002,0.0001,0.0002,0.002,0.0006,0.0002,23.4562,25.8158
2010-08-06 03:00,218,2.4853,0.0002,0.0001,0.0002,0.002,0.0006,0.0002,23.4492,25.8202
2010-08-06 04:00,218,2.5228,0.0002,0.0001,0.0002,0.0021,0.0006,0.0002,23.444,25.823
2010-08-06 05:00,218,2.5634,0.0002,0.0001,0.0002,0.0021,0.0006,0.0002,23.4415,25.8221
2010-08-06 06:00,218,2.5993,0.0002,0.0001,0.0002,0.0022,0.0006,0.0002,23.4399,25.8274
2010-08-06 07:00,218,2.6377,0.0002,0.0001,0.0002,0.0022,0.0006,0.0002,23.44,25.8409
2010-08-06 08:00,218,2.6784,0.0002,0.0001,0.0002,0.0023,0.0005,0.0002,23.4428,25.8614
2010-08-06 09:00,218,2.7128,0.0002,0.0001,0.0002,0.0024,0.0005,0.0002,23.4484,25.8835
2010-08-06 10:00,218,2.7484,0.0002,0.0001,0.0002,0.0024,0.0005,0.0002,23.4567,25.9034
2010-08-06 11:00,218,2.7822,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4656,25.9231
2010-08-06 12:00,218,2.8149,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.4754,25.938
2010-08-06 13:00,218,2.8269,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.4859,25.9472
2010-08-06 14:00,218,2.8342,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.496,25.9545
2010-08-06 15:00,218,2.8556,0.0001,0.0001,0.0002,0.0027,0.0005,0.0002,23.5051,25.96
2010-08-06 16:00,218,2.8818,0.0001,0.0001,0.0002,0.0027,0.0005,0.0002,23.5117,25.9658
2010-08-06 17:00,218,2.9002,0.0001,0.0001,0.0002,0.0028,0.0005,0.0002,23.5135,25.9731
2010-08-06 18:00,218,2.912,0.0001,0.0001,0.0002,0.0028,0.0005,0.0002,23.5114,25.9791
2010-08-06 19:00,218,2.9201,0.0001,0.0001,0.0002,0.0028,0.0005,0.0002,23.5037,25.9843
2010-08-06 20:00,218,2.9206,0.0001,0.0001,0.0002,0.0029,0.0005,0.0002,23.4909,25.9887
2010-08-06 21:00,218,2.9104,0.0001,0.0001,0.0002,0.0029,0.0005,0.0002,23.478,25.9895
2010-08-06 22:00,218,2.8979,0.0001,0.0001,0.0002,0.0029,0.0005,0.0002,23.4684,25.9852
2010-08-06 23:00,218,2.8887,0.0001,0.0001,0.0002,0.0028,0.0005,0.0002,23.4617,25.9773
2010-08-07 00:00,219,2.8897,0.0001,0.0001,0.0002,0.0027,0.0005,0.0002,23.4593,25.9634
2010-08-07 01:00,219,2.8924,0.0001,0.0001,0.0002,0.0027,0.0005,0.0002,23.4549,25.9499
2010-08-07 02:00,219,2.8965,0.0001,0.0001,0.0002,0.0026,0.0005,0.0002,23.4493,25.9386
2010-08-07 03:00,219,2.9004,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.4439,25.9307
2010-08-07 04:00,219,2.9022,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4381,25.9262
2010-08-07 05:00,219,2.9097,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4335,25.9216
2010-08-07 06:00,219,2.9284,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4315,25.9169
2010-08-07 07:00,219,2.9672,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4337,25.9127
2010-08-07 08:00,219,3.0265,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4404,25.9082
2010-08-07 09:00,219,3.1022,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4507,25.9035
2010-08-07 10:00,219,3.187,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4641,25.8993
2010-08-07 11:00,219,3.2757,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4787,25.8957
2010-08-07 12:00,219,3.3535,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4913,25.894
2010-08-07 13:00,219,3.4202,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.5004,25.8932
2010-08-07 14:00,219,3.4637,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.5069,25.8951
2010-08-07 15:00,219,3.5048,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.5122,25.8961
2010-08-07 16:00,219,3.544,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.5146,25.8958
2010-08-07 17:00,219,3.569,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.5124,25.8975
2010-08-07 18:00,219,3.5834,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.5067,25.9008
2010-08-07 19:00,219,3.5973,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.4989,25.9046
2010-08-07 20:00,219,3.614,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.4904,25.9077
2010-08-07 21:00,219,3.6269,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.481,25.9104
2010-08-07 22:00,219,3.6427,0.0002,0.0001,0.0002,0.0026,0.0005,0.0002,23.4721,25.912
2010-08-07 23:00,219,3.6623,0.0002,0.0,0.0002,0.0026,0.0005,0.0002,23.4648,25.9103
2010-08-08 00:00,220,3.6887,0.0002,0.0,0.0002,0.0025,0.0005,0.0002,23.4577,25.9054
2010-08-08 01:00,220,3.7243,0.0002,0.0,0.0002,0.0024,0.0005,0.0002,23.4523,25.8997
2010-08-08 02:00,220,3.7626,0.0002,0.0,0.0002,0.0023,0.0005,0.0002,23.4476,25.8957
2010-08-08 03:00,220,3.8073,0.0002,0.0,0.0002,0.0023,0.0005,0.0002,23.4413,25.8933
2010-08-08 04:00,220,3.8619,0.0002,0.0001,0.0002,0.0024,0.0005,0.0002,23.4335,25.8909
2010-08-08 05:00,220,3.9282,0.0002,0.0001,0.0002,0.0024,0.0005,0.0002,23.4238,25.8894
2010-08-08 06:00,220,3.9942,0.0002,0.0001,0.0002,0.0025,0.0005,0.0002,23.4116,25.8911
2010-08-08 07:00,220,4.0526,0.0002,0.0,0.0002,0.0025,0.0005,0.0002,23.4,25.8944
2010-08-08 08:00,220,4.0957,0.0002,0.0,0.0002,0.0026,0.0005,0.0002,23.389,25.8982
2010-08-08 09:00,220,4.1238,0.0002,0.0,0.0002,0.0026,0.0005,0.0002,23.3738,25.9034
2010-08-08 10:00,220,4.1494,0.0001,0.0,0.0002,0.0027,0.0005,0.0002,23.357,25.909
2010-08-08 11:00,220,4.1611,0.0001,0.0,0.0002,0.0027,0.0005,0.0002,23.3412,25.9148
2010-08-08 12:00,220,4.1671,0.0001,0.0,0.0002,0.0027,0.0005,0.0002,23.3305,25.9215
2010-08-08 13:00,220,4.172,0.0002,0.0,0.0002,0.0027,0.0005,0.0002,23.3231,25.9313
2010-08-08 14:00,220,4.1885,0.0002,0.0,0.0002,0.0027,0.0005,0.0002,23.3111,25.9411
2010-08-08 15:00,220,4.2234,0.0002,0.0,0.0002,0.0028,0.0005,0.0002,23.294,25.9509
2010-08-08 16:00,220,4.2605,0.0001,0.0,0.0002,0.0029,0.0005,0.0002,23.2724,25.9618
2010-08-08 17:00,220,4.2943,0.0001,0.0,0.0002,0.003,0.0005,0.0002,23.2505,25.9722
2010-08-08 18:00,220,4.3157,0.0001,0.0,0.0002,0.0031,0.0005,0.0002,23.2309,25.9817
2010-08-08 19:00,220,4.3272,0.0001,0.0,0.0002,0.0031,0.0005,0.0002,23.2183,25.9881
2010-08-08 20:00,220,4.3339,0.0001,0.0,0.0002,0.003,0.0005,0.0002,23.2129,25.9875
2010-08-08 21:00,220,4.3527,0.0001,0.0,0.0002,0.0029,0.0005,0.0002,23.2146,25.9779
2010-08-08 22:00,220,4.3813,0.0001,0.0,0.0002,0.0028,0.0005,0.0002,23.2204,25.9641
2010-08-08 23:00,220,4.4001,0.0001,0.0,0.0002,0.0027,0.0005,0.0002,23.2242,25.9536
2010-08-09 00:00,221,4.402,0.0001,0.0,0.0002,0.0027,0.0005,0.0002,23.223,25.951
2010-08-09 01:00,221,4.3865,0.0002,0.0,0.0002,0.0027,0.0005,0.0002,23.2164,25.9584
2010-08-09 02:00,221,4.3644,0.0002,0.0,0.0002,0.0027,0.0005,0.0002,23.2075,25.9723
2010-08-09 03:00,221,4.3428,0.0002,0.0,0.0002,0.0027,0.0005,0.0002,23.1981,25.9887
2010-08-09 04:00,221,4.3196,0.0001,0.0,0.0002,0.0028,0.0005,0.0002,23.189,26.006
2010-08-09 05:00,221,4.2965,0.0001,0.0,0.0002,0.0028,0.0005,0.0002,23.1817,26.0213
2010-08-09 06:00,221,4.273,0.0001,0.0,0.0002,0.0028,0.0005,0.0002,23.1764,26.0347
2010-08-09 07:00,221,4.2537,0.0001,0.0,0.0002,0.0028,0.0005,0.0002,23.1763,26.0447
2010-08-09 08:00,221,4.249,0.0001,0.0,0.0002,0.0028,0.0005,0.0002,23.1847,26.0486
2010-08-09 09:00,221,4.2617,0.0001,0.0,0.0002,0.0027,0.0005,0.0002,23.2015,26.0465
2010-08-09 10:00,221,4.29,0.0001,0.0,0.0002,0.0027,0.0005,0.0002,23.2246,26.0408
2010-08-09 11:00,221,4.3285,0.0001,0.0,0.0002,0.0026,0.0005,0.0002,23.2509,26.0337
2010-08-09 12:00,221,4.3673,0.0001,0.0,0.0002,0.0025,0.0005,0.0002,23.2784,26.0269
2010-08-09 13:00,221,4.4085,0.0001,0.0,0.0002,0.0025,0.0005,0.0002,23.3062,26.0184
2010-08-09 14:00,221,4.4395,0.0001,0.0,0.0002,0.0024,0.0005,0.0002,23.3317,26.0105
2010-08-09 15:00,221,4.4527,0.0001,0.0,0.0002,0.0023,0.0005,0.0002,23.3531,26.0042
2010-08-09 16:00,221,4.4543,0.0001,0.0,0.0002,0.0023,0.0005,0.0002,23.3689,25.9997
2010-08-09 17:00,221,4.4379,0.0001,0.0,0.0002,0.0022,0.0005,0.0002,23.3738,26.0007
2010-08-09 18:00,221,4.4129,0.0001,0.0,0.0002,0.0022,0.0005,0.0002,23.3737,26.0029
2010-08-09 19:00,221,4.3963,0.0001,0.0,0.0002,0.0022,0.0005,0.0002,23.372,26.0047
2010-08-09 20:00,221,4.3785,0.0001,0.0,0.0002,0.0023,0.0005,0.0002,23.3738,26.0026
2010-08-09 21:00,221,4.3572,0.0001,0.0,0.0002,0.0022,0.0005,0.0002,23.3775,25.9986
2010-08-09 22:00,221,4.351,0.0002,0.0,0.0002,0.0022,0.0005,0.0002,23.3871,25.9873
2010-08-09 23:00,221,4.3513,0.0002,0.0,0.0002,0.0021,0.0005,0.0002,23.4004,25.9705
2010-08-10 00:00,222,4.355,0.0002,0.0,0.0002,0.002,0.0005,0.0002,23.4156,25.9503
2010-08-10 01:00,222,4.3518,0.0002,0.0,0.0002,0.0019,0.0005,0.0002,23.4313,25.9306
2010-08-10 02:00,222,4.3393,0.0002,0.0,0.0002,0.0018,0.0005,0.0002,23.445,25.9135
2010-08-10 03:00,222,4.3214,0.0002,0.0,0.0002,0.0017,0.0006,0.0002,23.454,25.8998
2010-08-10 04:00,222,4.2987,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.4598,25.8905
2010-08-10 05:00,222,4.2846,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.4624,25.886
2010-08-10 06:00,222,4.3042,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.4627,25.886
2010-08-10 07:00,222,4.3743,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.4649,25.8862
2010-08-10 08:00,222,4.4873,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.4744,25.8825
2010-08-10 09:00,222,4.6231,0.0002,0.0,0.0002,0.0015,0.0006,0.0002,23.4899,25.8755
2010-08-10 10:00,222,4.7729,0.0002,0.0,0.0002,0.0015,0.0006,0.0002,23.5136,25.8617
2010-08-10 11:00,222,4.9332,0.0002,0.0,0.0002,0.0014,0.0006,0.0002,23.5457,25.8379
2010-08-10 12:00,222,5.0922,0.0002,0.0,0.0002,0.0013,0.0006,0.0002,23.582,25.8072
2010-08-10 13:00,222,5.1991,0.0002,0.0,0.0002,0.0012,0.0006,0.0002,23.6237,25.7689
2010-08-10 14:00,222,5.145,0.0002,0.0,0.0002,0.0011,0.0006,0.0002,23.6696,25.7292
2010-08-10 15:00,222,4.8972,0.0002,0.0,0.0002,0.001,0.0006,0.0002,23.7145,25.6956
2010-08-10 16:00,222,4.5717,0.0002,0.0,0.0002,0.0009,0.0006,0.0002,23.7539,25.6697
2010-08-10 17:00,222,4.2894,0.0002,0.0,0.0002,0.0008,0.0006,0.0002,23.781,25.6524
2010-08-10 18:00,222,4.0648,0.0003,0.0,0.0002,0.0007,0.0006,0.0002,23.7975,25.6418
2010-08-10 19:00,222,3.9441,0.0003,0.0,0.0002,0.0007,0.0006,0.0002,23.8025,25.6363
2010-08-10 20:00,222,3.9717,0.0003,0.0,0.0002,0.0007,0.0006,0.0002,23.7919,25.6401
2010-08-10 21:00,222,4.0895,0.0003,0.0,0.0002,0.0008,0.0006,0.0002,23.7686,25.6535
2010-08-10 22:00,222,4.1528,0.0003,0.0,0.0002,0.0008,0.0006,0.0002,23.7487,25.666
2010-08-10 23:00,222,4.1421,0.0003,0.0,0.0002,0.0008,0.0006,0.0002,23.7379,25.6715
2010-08-11 00:00,223,4.0444,0.0003,0.0,0.0002,0.0008,0.0006,0.0002,23.7419,25.6665
2010-08-11 01:00,223,3.9262,0.0003,0.0,0.0002,0.0007,0.0006,0.0002,23.7514,25.6561
2010-08-11 02:00,223,3.8262,0.0003,0.0,0.0002,0.0007,0.0006,0.0002,23.7569,25.6462
2010-08-11 03:00,223,3.8013,0.0003,0.0,0.0002,0.0007,0.0006,0.0002,23.7488,25.6453
2010-08-11 04:00,223,3.9042,0.0003,0.0,0.0002,0.0007,0.0006,0.0002,23.7169,25.6708
2010-08-11 05:00,223,4.1456,0.0003,0.0,0.0002,0.0008,0.0006,0.0002,23.6696,25.7205
2010-08-11 06:00,223,4.3897,0.0002,0.0,0.0002,0.001,0.0006,0.0002,23.6204,25.7835
2010-08-11 07:00,223,4.5398,0.0002,0.0,0.0002,0.0011,0.0006,0.0002,23.5863,25.8393
2010-08-11 08:00,223,4.6164,0.0002,0.0,0.0002,0.0012,0.0006,0.0002,23.5672,25.8877
2010-08-11 09:00,223,4.6424,0.0002,0.0,0.0002,0.0013,0.0006,0.0002,23.5509,25.9363
2010-08-11 10:00,223,4.6385,0.0002,0.0,0.0002,0.0014,0.0006,0.0002,23.5349,25.9833
2010-08-11 11:00,223,4.618,0.0002,0.0,0.0002,0.0014,0.0006,0.0002,23.5273,26.0094
2010-08-11 12:00,223,4.5944,0.0002,0.0,0.0002,0.0013,0.0006,0.0002,23.5375,26.0106
2010-08-11 13:00,223,4.5728,0.0002,0.0,0.0002,0.0013,0.0006,0.0002,23.553,26.0082
2010-08-11 14:00,223,4.557,0.0002,0.0,0.0002,0.0013,0.0006,0.0002,23.5624,26.0105
2010-08-11 15:00,223,4.5402,0.0002,0.0,0.0002,0.0013,0.0006,0.0002,23.5622,26.0214
2010-08-11 16:00,223,4.5127,0.0002,0.0,0.0002,0.0014,0.0006,0.0002,23.5535,26.0385
2010-08-11 17:00,223,4.4668,0.0002,0.0,0.0002,0.0014,0.0006,0.0002,23.5402,26.0615
2010-08-11 18:00,223,4.3974,0.0002,0.0,0.0002,0.0015,0.0006,0.0002,23.5254,26.0885
2010-08-11 19:00,223,4.3139,0.0002,0.0,0.0002,0.0016,0.0006,0.0002,23.5112,26.1165
2010-08-11 20:00,223,4.2228,0.0002,0.0,0.0002,0.0017,0.0005,0.0002,23.4957,26.1452
2010-08-11 21:00,223,4.1444,0.0002,0.0,0.0002,0.0017,0.0005,0.0002,23.4834,26.1688
2010-08-11 22:00,223,4.0762,0.0002,0.0,0.0002,0.0018,0.0005,0.0002,23.4753,26.1869
2010-08-11 23:00,223,4.0199,0.0002,0.0,0.0002,0.0018,0.0005,0.0002,23.47,26.1998
2010-08-12 00:00,224,3.9779,0.0002,0.0,0.0002,0.0018,0.0005,0.0002,23.4671,26.2075
2010-08-12 01:00,224,3.9518,0.0002,0.0,0.0002,0.0018,0.0005,0.0002,23.4676,26.2097
2010-08-12 02:00,224,3.9338,0.0002,0.0,0.0002,0.0017,0.0005,0.0002,23.467,26.2104
2010-08-12 03:00,224,3.9129,0.0002,0.0,0.0002,0.0018,0.0005,0.0002,23.458,26.2162
2010-08-12 04:00,224,3.887,0.0002,0.0,0.0002,0.0018,0.0005,0.0002,23.4385,26.229
2010-08-12 05:00,224,3.8584,0.0002,0.0,0.0002,0.0019,0.0005,0.0002,23.4092,26.2478
2010-08-12 06:00,224,3.8417,0.0002,0.0001,0.0002,0.002,0.0005,0.0002,23.3782,26.266
2010-08-12 07:00,224,3.8431,0.0002,0.0001,0.0002,0.002,0.0005,0.0002,23.352,26.2811
2010-08-12 08:00,224,3.8777,0.0002,0.0001,0.0002,0.0021,0.0005,0.0002,23.3324,26.2938
2010-08-12 09:00,224,3.9488,0.0002,0.0001,0.0002,0.0022,0.0005,0.0002,23.3235,26.3016
2010-08-12 10:00,224,4.0322,0.0001,0.0001,0.0002,0.0022,0.0005,0.0002,23.3182,26.3095
2010-08-12 11:00,224,4.1171,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.3148,26.3176
2010-08-12 12:00,224,4.2066,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.3123,26.3252
2010-08-12 13:00,224,4.2771,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.3091,26.331
2010-08-12 14:00,224,4.3254,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.3023,26.3345
2010-08-12 15:00,224,4.352,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.2928,26.3349
2010-08-12 16:00,224,4.3678,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.283,26.333
2010-08-12 17:00,224,4.3768,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.2672,26.3328
2010-08-12 18:00,224,4.3893,0.0001,0.0001,0.0002,0.0024,0.0005,0.0002,23.2471,26.3331
2010-08-12 19:00,224,4.3926,0.0001,0.0001,0.0002,0.0024,0.0005,0.0002,23.22,26.3368
2010-08-12 20:00,224,4.3816,0.0001,0.0001,0.0002,0.0025,0.0005,0.0002,23.1857,26.3445
2010-08-12 21:00,224,4.3737,0.0001,0.0001,0.0002,0.0025,0.0005,0.0002,23.1545,26.351
2010-08-12 22:00,224,4.3471,0.0001,0.0001,0.0002,0.0025,0.0005,0.0002,23.1258,26.3607
2010-08-12 23:00,224,4.2978,0.0001,0.0001,0.0002,0.0025,0.0005,0.0002,23.0991,26.3741
2010-08-13 00:00,225,4.239,0.0001,0.0001,0.0002,0.0025,0.0005,0.0002,23.0731,26.3887
2010-08-13 01:00,225,4.2015,0.0001,0.0001,0.0002,0.0024,0.0005,0.0002,23.0469,26.4
2010-08-13 02:00,225,4.2259,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.0256,26.4031
2010-08-13 03:00,225,4.2957,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,23.0076,26.3988
2010-08-13 04:00,225,4.4031,0.0001,0.0001,0.0002,0.0022,0.0005,0.0002,22.9931,26.389
2010-08-13 05:00,225,4.5062,0.0001,0.0001,0.0002,0.0022,0.0005,0.0002,22.9784,26.382
2010-08-13 06:00,225,4.5993,0.0001,0.0001,0.0002,0.0022,0.0005,0.0002,22.9607,26.3797
2010-08-13 07:00,225,4.6694,0.0001,0.0001,0.0002,0.0022,0.0005,0.0002,22.9379,26.3832
2010-08-13 08:00,225,4.7466,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,22.9138,26.3892
2010-08-13 09:00,225,4.8261,0.0001,0.0001,0.0002,0.0023,0.0005,0.0002,22.8876,26.402
2010-08-13 10:00,225,4.9305,0.0001,0.0001,0.0002,0.0024,0.0005,0.0002,22.8671,26.4152
2010-08-13 11:00,225,5.0478,0.0001,0.0001,0.0002,0.0024,0.0005,0.0002,22.8546,26.4277
2010-08-13 12:00,225,5.1632,0.0001,0.0001,0.0002,0.0024,0.0005,0.0002,22.8453,26.4394
2010-08-13 13:00,225,5.2538,0.0001,0.0001,0.0002,0.0025,0.0005,0.0002,22.8377,26.4522
2010-08-13 14:00,225,5.3411,0.0001,0.0001,0.0001,0.0025,0.0005,0.0002,22.8368,26.4649
2010-08-13 15:00,225,5.439,0.0001,0.0001,0.0001,0.0025,0.0005,0.0002,22.8344,26.4806
2010-08-13 16:00,225,5.5051,0.0001,0.0001,0.0001,0.0025,0.0005,0.0002,22.8285,26.5016
2010-08-13 17:00,225,5.5331,0.0001,0.0001,0.0001,0.0026,0.0005,0.0002,22.825,26.5221
2010-08-13 18:00,225,5.5455,0.0001,0.0001,0.0001,0.0026,0.0005,0.0002,22.8249,26.5374
2010-08-13 19:00,225,5.5752,0.0001,0.0001,0.0001,0.0026,0.0005,0.0002,22.8276,26.5435
2010-08-13 20:00,225,5.6212,0.0001,0.0001,0.0001,0.0026,0.0005,0.0002,22.831,26.5425
2010-08-13 21:00,225,5.6669,0.0001,0.0001,0.0001,0.0026,0.0005,0.0002,22.8337,26.5404
2010-08-13 22:00,225,5.7145,0.0001,0.0001,0.0001,0.0026,0.0005,0.0002,22.8364,26.5353
2010-08-13 23:00,225,5.7407,0.0001,0.0001,0.0001,0.0025,0.0005,0.0002,22.8375,26.5297
2010-08-14 00:00,226,5.7425,0.0001,0.0001,0.0001,0.0024,0.0005,0.0002,22.8365,26.5295
2010-08-14 01:00,226,5.7454,0.0001,0.0001,0.0001,0.0024,0.0005,0.0002,22.836,26.5337
2010-08-14 02:00,226,5.7583,0.0001,0.0001,0.0001,0.0024,0.0005,0.0002,22.8375,26.5375
2010-08-14 03:00,226,5.7794,0.0001,0.0001,0.0001,0.0024,0.0005,0.0002,22.8406,26.5395
2010-08-14 04:00,226,5.7755,0.0001,0.0001,0.0001,0.0025,0.0005,0.0002,22.8424,26.5432
2010-08-14 05:00,226,5.7347,0.0001,0.0001,0.0001,0.0025,0.0005,0.0002,22.8415,26.5503
2010-08-14 06:00,226,5.6694,0.0001,0.0001,0.0001,0.0024,0.0005,0.0002,22.8359,26.5594
2010-08-14 07:00,226,5.6039,0.0001,0.0001,0.0001,0.0024,0.0005,0.0002,22.8301,26.5678
2010-08-14 08:00,226,5.5555,0.0001,0.0001,0.0001,0.0023,0.0005,0.0002,22.8281,26.5731
2010-08-14 09:00,226,5.5339,0.0001,0.0001,0.0001,0.0023,0.0005,0.0002,22.8303,26.5761
2010-08-14 10:00,226,5.5289,0.0001,0.0001,0.0001,0.0022,0.0005,0.0002,22.837,26.5779
2010-08-14 11:00,226,5.5305,0.0001,0.0001,0.0001,0.0022,0.0005,0.0002,22.8456,26.5793
2010-08-14 12:00,226,5.5124,0.0001,0.0001,0.0001,0.0022,0.0005,0.0002,22.8557,26.5851
